latitude,longitude,mean_tropospheric_NO2_column_number_density,min_tropospheric_NO2_column_number_density,max_tropospheric_NO2_column_number_density
8.65,71.55000000000001,9.94699319780434e+18,9.94699319780434e+18,9.94699319780434e+18
8.65,71.65,7.374053935658265e+18,7.374053935658265e+18,7.374053935658265e+18
8.65,71.75,4.659216330683244e+18,4.659216330683244e+18,4.659216330683244e+18
8.65,71.85,3.129675393298866e+18,3.129675393298866e+18,3.129675393298866e+18
8.65,71.95,3.3161786549684516e+18,3.3161786549684516e+18,3.3161786549684516e+18
8.65,72.05000000000001,6.652664496709414e+18,6.652664496709414e+18,6.652664496709414e+18
8.65,72.15,6.19633195545847e+18,6.19633195545847e+18,6.19633195545847e+18
8.65,72.25,5.206817806084756e+18,5.206817806084756e+18,5.206817806084756e+18
8.65,72.35,7.072177562963917e+18,7.072177562963917e+18,7.072177562963917e+18
8.65,72.45,4.5802220786721756e+18,4.5802220786721756e+18,4.5802220786721756e+18
8.65,72.55000000000001,7.824332840327229e+18,7.824332840327229e+18,7.824332840327229e+18
8.65,72.65,6.860118963674283e+18,6.860118963674283e+18,6.860118963674283e+18
8.65,72.75,4.928999851576766e+18,4.928999851576766e+18,4.928999851576766e+18
8.65,72.85,3.068769307472079e+18,3.068769307472079e+18,3.068769307472079e+18
8.65,72.95,4.971713514476344e+18,4.971713514476344e+18,4.971713514476344e+18
8.65,73.05000000000001,5.019706814510665e+18,5.019706814510665e+18,5.019706814510665e+18
8.65,73.15,2.9050802944947476e+18,2.9050802944947476e+18,2.9050802944947476e+18
8.65,73.25,3.8473309440223473e+18,3.8473309440223473e+18,3.8473309440223473e+18
8.65,73.35,7.564545581344945e+18,7.564545581344945e+18,7.564545581344945e+18
8.65,73.45,5.813109424096106e+18,5.813109424096106e+18,5.813109424096106e+18
8.65,73.55000000000001,3.8788153341047936e+18,3.8788153341047936e+18,3.8788153341047936e+18
8.65,73.65,4.642383325572518e+18,4.642383325572518e+18,4.642383325572518e+18
8.65,73.75,7.171987967726995e+18,7.171987967726995e+18,7.171987967726995e+18
8.65,73.85,9.085004810891107e+18,9.085004810891107e+18,9.085004810891107e+18
8.65,73.95,9.553173497396945e+18,9.553173497396945e+18,9.553173497396945e+18
8.65,74.05000000000001,6.177925106953594e+18,6.177925106953594e+18,6.177925106953594e+18
8.65,74.15,6.20369246438428e+18,6.20369246438428e+18,6.20369246438428e+18
8.65,74.25,7.957551606825524e+18,7.957551606825524e+18,7.957551606825524e+18
8.65,74.35,9.269016712098769e+18,9.269016712098769e+18,9.269016712098769e+18
8.65,74.45,8.608212645331952e+18,8.608212645331952e+18,8.608212645331952e+18
8.65,74.55000000000001,7.443687638265984e+18,7.443687638265984e+18,7.443687638265984e+18
8.65,74.65,6.744405704934472e+18,6.744405704934472e+18,6.744405704934472e+18
8.65,74.75,5.64868093060395e+18,5.64868093060395e+18,5.64868093060395e+18
8.65,74.85,4.635962405619836e+18,4.635962405619836e+18,4.635962405619836e+18
8.65,74.95,4.814596202909769e+18,4.814596202909769e+18,4.814596202909769e+18
8.65,75.05000000000001,7.902268614702032e+18,7.902268614702032e+18,7.902268614702032e+18
8.65,75.15,8.418095042857087e+18,8.418095042857087e+18,8.418095042857087e+18
8.65,75.25,1.0656515073536872e+19,1.0656515073536872e+19,1.0656515073536872e+19
8.65,75.35,7.174513097411334e+18,7.174513097411334e+18,7.174513097411334e+18
8.65,75.45,8.375713006963271e+18,8.375713006963271e+18,8.375713006963271e+18
8.65,75.55000000000001,9.64437618844896e+18,9.64437618844896e+18,9.64437618844896e+18
8.65,75.65,9.099809224446421e+18,9.099809224446421e+18,9.099809224446421e+18
8.65,75.75,8.173299722523909e+18,8.173299722523909e+18,8.173299722523909e+18
8.65,75.85,8.682550325750166e+18,8.682550325750166e+18,8.682550325750166e+18
8.65,75.95,6.937033471776989e+18,6.937033471776989e+18,6.937033471776989e+18
8.65,76.05000000000001,7.874674371298518e+18,7.874674371298518e+18,7.874674371298518e+18
8.65,76.15,7.963017549808575e+18,7.963017549808575e+18,7.963017549808575e+18
8.65,76.25,7.287925169499924e+18,7.287925169499924e+18,7.287925169499924e+18
8.65,76.35,8.395702201127047e+18,8.395702201127047e+18,8.395702201127047e+18
8.65,76.45,4.210473478246391e+18,4.210473478246391e+18,4.210473478246391e+18
8.65,76.55000000000001,5.970144882454717e+18,5.970144882454717e+18,5.970144882454717e+18
8.65,76.65,1.0551986173920635e+19,1.0551986173920635e+19,1.0551986173920635e+19
8.65,76.75,9.591062748354898e+18,9.591062748354898e+18,9.591062748354898e+18
8.65,76.85,5.506892563129335e+18,5.506892563129335e+18,5.506892563129335e+18
8.65,76.95,-1.2974013092258929e+18,-1.2974013092258929e+18,-1.2974013092258929e+18
8.65,77.05000000000001,7.762049644481074e+17,7.762049644481074e+17,7.762049644481074e+17
8.65,77.15,6.164287717807579e+18,6.164287717807579e+18,6.164287717807579e+18
8.65,77.25,6.558328468668302e+18,6.558328468668302e+18,6.558328468668302e+18
8.65,77.35,2.321389070693822e+18,2.321389070693822e+18,2.321389070693822e+18
8.65,77.45,1.5644135794522301e+18,1.5644135794522301e+18,1.5644135794522301e+18
8.65,77.55000000000001,1.2140044841956526e+18,1.2140044841956526e+18,1.2140044841956526e+18
8.65,77.65,4.0183183526452925e+18,4.0183183526452925e+18,4.0183183526452925e+18
8.65,77.75,6.592490055012103e+18,6.592490055012103e+18,6.592490055012103e+18
8.65,77.85,,,
8.65,77.95,,,
8.65,78.05000000000001,,,
8.65,78.15,,,
8.65,78.25,,,
8.65,78.35000000000001,,,
8.65,78.45,,,
8.65,78.55000000000001,,,
8.65,78.65,,,
8.65,78.75,,,
8.65,78.85000000000001,,,
8.65,78.95,,,
8.65,79.05000000000001,,,
8.65,79.15,,,
8.65,79.25,,,
8.65,79.35000000000001,,,
8.65,79.45,,,
8.65,79.55000000000001,,,
8.65,79.65,,,
8.65,79.75,,,
8.65,79.85000000000001,,,
8.65,79.95,,,
8.65,80.05000000000001,,,
8.65,80.15,,,
8.65,80.25,,,
8.65,80.35000000000001,,,
8.65,80.45,,,
8.65,80.55000000000001,,,
8.65,80.65,,,
8.65,80.75,,,
8.65,80.85000000000001,,,
8.65,80.95,,,
8.65,81.05000000000001,,,
8.65,81.15,,,
8.65,81.25,,,
8.65,81.35000000000001,,,
8.65,81.45,,,
8.65,81.55000000000001,,,
8.65,81.65,,,
8.65,81.75,,,
8.65,81.85000000000001,,,
8.65,81.95,,,
8.65,82.05000000000001,,,
8.65,82.15,,,
8.65,82.25,,,
8.65,82.35000000000001,,,
8.65,82.45,,,
8.65,82.55000000000001,,,
8.65,82.65,,,
8.65,82.75,,,
8.65,82.85000000000001,,,
8.65,82.95,,,
8.65,83.05000000000001,,,
8.65,83.15,,,
8.65,83.25,,,
8.65,83.35000000000001,,,
8.65,83.45,,,
8.65,83.55000000000001,,,
8.65,83.65,,,
8.65,83.75,,,
8.65,83.85000000000001,,,
8.65,83.95,,,
8.65,84.05000000000001,,,
8.65,84.15,,,
8.65,84.25,,,
8.65,84.35000000000001,,,
8.65,84.45,,,
8.65,84.55000000000001,,,
8.65,84.65,,,
8.65,84.75,,,
8.65,84.85000000000001,,,
8.65,84.95,,,
8.65,85.05000000000001,,,
8.65,85.15,,,
8.65,85.25,,,
8.65,85.35000000000001,,,
8.65,85.45,,,
8.65,85.55000000000001,,,
8.65,85.65,,,
8.65,85.75,,,
8.65,85.85000000000001,,,
8.65,85.95,,,
8.65,86.05000000000001,,,
8.65,86.15,,,
8.65,86.25,,,
8.65,86.35000000000001,,,
8.65,86.45,,,
8.65,86.55000000000001,,,
8.65,86.65,,,
8.65,86.75,,,
8.65,86.85000000000001,,,
8.65,86.95,,,
8.65,87.05000000000001,,,
8.65,87.15,,,
8.65,87.25,,,
8.65,87.35000000000001,,,
8.65,87.45,,,
8.65,87.55000000000001,,,
8.65,87.65,,,
8.65,87.75,,,
8.65,87.85000000000001,,,
8.65,87.95,,,
8.65,88.05000000000001,,,
8.65,88.15,,,
8.65,88.25,,,
8.65,88.35000000000001,,,
8.65,88.45,,,
8.65,88.55000000000001,,,
8.65,88.65,,,
8.65,88.75,,,
8.65,88.85000000000001,,,
8.65,88.95,,,
8.65,89.05000000000001,,,
8.65,89.15,,,
8.65,89.25,,,
8.65,89.35000000000001,,,
8.65,89.45,,,
8.65,89.55000000000001,,,
8.65,89.65,,,
8.65,89.75,,,
8.65,89.85000000000001,,,
8.65,89.95,,,
8.65,90.05000000000001,,,
8.65,90.15,,,
8.65,90.25,,,
8.65,90.35000000000001,,,
8.65,90.45,,,
8.65,90.55000000000001,,,
8.65,90.65,,,
8.65,90.75,,,
8.65,90.85000000000001,,,
8.65,90.95,,,
8.65,91.05000000000001,,,
8.65,91.15,,,
8.65,91.25,,,
8.65,91.35000000000001,,,
8.65,91.45,,,
8.65,91.55000000000001,,,
8.65,91.65,,,
8.65,91.75,,,
8.65,91.85000000000001,,,
8.65,91.95,,,
8.65,92.05000000000001,,,
8.65,92.15,,,
8.65,92.25,,,
8.65,92.35000000000001,,,
8.65,92.45,,,
8.65,92.55000000000001,,,
8.65,92.65,,,
8.65,92.75,,,
8.65,92.85000000000001,,,
8.65,92.95,,,
8.65,93.05000000000001,,,
8.65,93.15,,,
8.65,93.25,,,
8.65,93.35000000000001,,,
8.65,93.45,,,
8.65,93.55000000000001,,,
8.65,93.65,,,
8.65,93.75,,,
8.65,93.85000000000001,,,
8.65,93.95,,,
8.65,94.05000000000001,,,
8.65,94.15,,,
8.65,94.25,,,
8.65,94.35000000000001,,,
8.65,94.45,,,
8.65,94.55000000000001,,,
8.65,94.65,,,
8.65,94.75,,,
8.65,94.85000000000001,,,
8.65,94.95,,,
8.65,95.05000000000001,,,
8.65,95.15,,,
8.65,95.25,,,
8.65,95.35000000000001,,,
8.65,95.45,,,
8.65,95.55000000000001,,,
8.65,95.65,,,
8.65,95.75,,,
8.65,95.85000000000001,,,
8.65,95.95,,,
8.65,96.05000000000001,,,
8.65,96.15,,,
8.65,96.25,,,
8.65,96.35000000000001,,,
8.65,96.45,,,
8.65,96.55000000000001,,,
8.65,96.65,,,
8.65,96.75,,,
8.65,96.85000000000001,,,
8.65,96.95,,,
8.65,97.05000000000001,,,
8.75,68.75,1.6903063817752428e+18,1.6903063817752428e+18,1.6903063817752428e+18
8.75,68.85,-3.2905928107720755e+17,-3.2905928107720755e+17,-3.2905928107720755e+17
8.75,68.95,1.7195356997097585e+18,1.7195356997097585e+18,1.7195356997097585e+18
8.75,69.05000000000001,1.5783893700542216e+18,1.5783893700542216e+18,1.5783893700542216e+18
8.75,69.15,3.4873727200463017e+18,3.4873727200463017e+18,3.4873727200463017e+18
8.75,69.25,4.3326906785306296e+18,4.3326906785306296e+18,4.3326906785306296e+18
8.75,69.35,2.6071386996185226e+18,2.6071386996185226e+18,2.6071386996185226e+18
8.75,69.45,1.1461982149223238e+18,1.1461982149223238e+18,1.1461982149223238e+18
8.75,69.55000000000001,8.401397938626604e+17,8.401397938626604e+17,8.401397938626604e+17
8.75,69.65,-2.115678532956506e+17,-2.115678532956506e+17,-2.115678532956506e+17
8.75,69.75,2.909211755328673e+18,2.909211755328673e+18,2.909211755328673e+18
8.75,69.85,2.1030868786722598e+18,2.1030868786722598e+18,2.1030868786722598e+18
8.75,69.95,6.822552017748831e+18,6.822552017748831e+18,6.822552017748831e+18
8.75,70.05000000000001,2.0938900892952617e+18,2.0938900892952617e+18,2.0938900892952617e+18
8.75,70.15,2.001502819182773e+17,2.001502819182773e+17,2.001502819182773e+17
8.75,70.25,3.7503786366915676e+18,3.7503786366915676e+18,3.7503786366915676e+18
8.75,70.35,4.634740258364356e+17,4.634740258364356e+17,4.634740258364356e+17
8.75,70.45,2.10418604505004e+18,2.10418604505004e+18,2.10418604505004e+18
8.75,70.55000000000001,6.847893534986767e+18,6.847893534986767e+18,6.847893534986767e+18
8.75,70.65,4.2127414676813834e+18,4.2127414676813834e+18,4.2127414676813834e+18
8.75,70.75,5.270322409282775e+18,5.270322409282775e+18,5.270322409282775e+18
8.75,70.85,6.524475503641911e+18,6.524475503641911e+18,6.524475503641911e+18
8.75,70.95,7.903401089478691e+18,7.903401089478691e+18,7.903401089478691e+18
8.75,71.05000000000001,1.199745314434936e+18,1.199745314434936e+18,1.199745314434936e+18
8.75,71.15,4.4565723938285716e+18,4.4565723938285716e+18,4.4565723938285716e+18
8.75,71.25,3.1514620712612234e+18,3.1514620712612234e+18,3.1514620712612234e+18
8.75,71.35,4.2047791474163164e+18,4.2047791474163164e+18,4.2047791474163164e+18
8.75,71.45,6.436035668253043e+18,6.436035668253043e+18,6.436035668253043e+18
8.75,71.55000000000001,4.863439803409576e+18,4.863439803409576e+18,4.863439803409576e+18
8.75,71.65,6.381057401255093e+18,6.381057401255093e+18,6.381057401255093e+18
8.75,71.75,3.999359170526346e+18,3.999359170526346e+18,3.999359170526346e+18
8.75,71.85,3.3685469412053873e+18,3.3685469412053873e+18,3.3685469412053873e+18
8.75,71.95,7.046791695695244e+18,7.046791695695244e+18,7.046791695695244e+18
8.75,72.05000000000001,4.5197510667146706e+18,4.5197510667146706e+18,4.5197510667146706e+18
8.75,72.15,3.962166056788689e+18,3.962166056788689e+18,3.962166056788689e+18
8.75,72.25,4.5464104061908495e+18,4.5464104061908495e+18,4.5464104061908495e+18
8.75,72.35,6.001329879978596e+18,6.001329879978596e+18,6.001329879978596e+18
8.75,72.45,3.145844160920347e+18,3.145844160920347e+18,3.145844160920347e+18
8.75,72.55000000000001,6.491018878887761e+18,6.491018878887761e+18,6.491018878887761e+18
8.75,72.65,7.571977799565245e+18,7.571977799565245e+18,7.571977799565245e+18
8.75,72.75,3.5028596783344835e+18,3.5028596783344835e+18,3.5028596783344835e+18
8.75,72.85,6.489992224917593e+18,6.489992224917593e+18,6.489992224917593e+18
8.75,72.95,7.566172267499518e+18,7.566172267499518e+18,7.566172267499518e+18
8.75,73.05000000000001,5.301604355900561e+18,5.301604355900561e+18,5.301604355900561e+18
8.75,73.15,3.9630137078787676e+18,3.9630137078787676e+18,3.9630137078787676e+18
8.75,73.25,5.038400024616995e+18,5.038400024616995e+18,5.038400024616995e+18
8.75,73.35,4.739694246869357e+18,4.739694246869357e+18,4.739694246869357e+18
8.75,73.45,5.979135268141099e+18,5.979135268141099e+18,5.979135268141099e+18
8.75,73.55000000000001,6.941400124666935e+18,6.941400124666935e+18,6.941400124666935e+18
8.75,73.65,6.092788878074354e+18,6.092788878074354e+18,6.092788878074354e+18
8.75,73.75,7.446471547212879e+18,7.446471547212879e+18,7.446471547212879e+18
8.75,73.85,1.1859177732082604e+19,1.1859177732082604e+19,1.1859177732082604e+19
8.75,73.95,9.920225186077581e+18,9.920225186077581e+18,9.920225186077581e+18
8.75,74.05000000000001,8.729123604153892e+18,8.729123604153892e+18,8.729123604153892e+18
8.75,74.15,7.895843233293066e+18,7.895843233293066e+18,7.895843233293066e+18
8.75,74.25,8.090386316131419e+18,8.090386316131419e+18,8.090386316131419e+18
8.75,74.35,8.636116338984217e+18,8.636116338984217e+18,8.636116338984217e+18
8.75,74.45,8.167277778281197e+18,8.167277778281197e+18,8.167277778281197e+18
8.75,74.55000000000001,9.071242643125348e+18,9.071242643125348e+18,9.071242643125348e+18
8.75,74.65,8.539961034024112e+18,8.539961034024112e+18,8.539961034024112e+18
8.75,74.75,6.68074315408798e+18,6.68074315408798e+18,6.68074315408798e+18
8.75,74.85,6.023894912792707e+18,6.023894912792707e+18,6.023894912792707e+18
8.75,74.95,6.017665977618432e+18,6.017665977618432e+18,6.017665977618432e+18
8.75,75.05000000000001,5.923894267969689e+18,5.923894267969689e+18,5.923894267969689e+18
8.75,75.15,7.14204653729369e+18,7.14204653729369e+18,7.14204653729369e+18
8.75,75.25,8.556762651025802e+18,8.556762651025802e+18,8.556762651025802e+18
8.75,75.35,8.802344685270024e+18,8.802344685270024e+18,8.802344685270024e+18
8.75,75.45,8.53785214347783e+18,8.53785214347783e+18,8.53785214347783e+18
8.75,75.55000000000001,5.26134818690049e+18,5.26134818690049e+18,5.26134818690049e+18
8.75,75.65,5.446838320855633e+18,5.446838320855633e+18,5.446838320855633e+18
8.75,75.75,3.5072059663510134e+18,3.5072059663510134e+18,3.5072059663510134e+18
8.75,75.85,7.729380102350953e+17,7.729380102350953e+17,7.729380102350953e+17
8.75,75.95,1.008134446565754e+18,1.008134446565754e+18,1.008134446565754e+18
8.75,76.05000000000001,6.041777535841616e+18,6.041777535841616e+18,6.041777535841616e+18
8.75,76.15,7.196063824340955e+18,7.196063824340955e+18,7.196063824340955e+18
8.75,76.25,7.651819087772538e+18,7.651819087772538e+18,7.651819087772538e+18
8.75,76.35,7.291853362464316e+18,7.291853362464316e+18,7.291853362464316e+18
8.75,76.45,5.894869727742174e+18,5.894869727742174e+18,5.894869727742174e+18
8.75,76.55000000000001,8.315654275175243e+18,8.315654275175243e+18,8.315654275175243e+18
8.75,76.65,1.1132472403185588e+19,1.1132472403185588e+19,1.1132472403185588e+19
8.75,76.75,9.431278018719928e+18,9.431278018719928e+18,9.431278018719928e+18
8.75,76.85,1.5754720038896054e+19,1.5754720038896054e+19,1.5754720038896054e+19
8.75,76.95,8.044335243594665e+18,8.044335243594665e+18,8.044335243594665e+18
8.75,77.05000000000001,9.437323983680215e+18,9.437323983680215e+18,9.437323983680215e+18
8.75,77.15,5.965936726226634e+18,5.965936726226634e+18,5.965936726226634e+18
8.75,77.25,1.9781195001425843e+18,1.9781195001425843e+18,1.9781195001425843e+18
8.75,77.35,1.0798036619931052e+19,1.0798036619931052e+19,1.0798036619931052e+19
8.75,77.45,1.2557058286992704e+18,1.2557058286992704e+18,1.2557058286992704e+18
8.75,77.55000000000001,5.661656803180313e+18,5.661656803180313e+18,5.661656803180313e+18
8.75,77.65,6.850918672101816e+18,6.850918672101816e+18,6.850918672101816e+18
8.75,77.75,1.4931622469297564e+19,1.4931622469297564e+19,1.4931622469297564e+19
8.75,77.85,,,
8.75,77.95,,,
8.75,78.05000000000001,,,
8.75,78.15,,,
8.75,78.25,,,
8.75,78.35000000000001,,,
8.75,78.45,,,
8.75,78.55000000000001,,,
8.75,78.65,,,
8.75,78.75,,,
8.75,78.85000000000001,,,
8.75,78.95,,,
8.75,79.05000000000001,,,
8.75,79.15,,,
8.75,79.25,,,
8.75,79.35000000000001,,,
8.75,79.45,,,
8.75,79.55000000000001,,,
8.75,79.65,,,
8.75,79.75,,,
8.75,79.85000000000001,,,
8.75,79.95,,,
8.75,80.05000000000001,,,
8.75,80.15,,,
8.75,80.25,,,
8.75,80.35000000000001,,,
8.75,80.45,,,
8.75,80.55000000000001,,,
8.75,80.65,,,
8.75,80.75,,,
8.75,80.85000000000001,,,
8.75,80.95,,,
8.75,81.05000000000001,,,
8.75,81.15,,,
8.75,81.25,,,
8.75,81.35000000000001,,,
8.75,81.45,,,
8.75,81.55000000000001,,,
8.75,81.65,,,
8.75,81.75,,,
8.75,81.85000000000001,,,
8.75,81.95,,,
8.75,82.05000000000001,,,
8.75,82.15,,,
8.75,82.25,,,
8.75,82.35000000000001,,,
8.75,82.45,,,
8.75,82.55000000000001,,,
8.75,82.65,,,
8.75,82.75,,,
8.75,82.85000000000001,,,
8.75,82.95,,,
8.75,83.05000000000001,,,
8.75,83.15,,,
8.75,83.25,,,
8.75,83.35000000000001,,,
8.75,83.45,,,
8.75,83.55000000000001,,,
8.75,83.65,,,
8.75,83.75,,,
8.75,83.85000000000001,,,
8.75,83.95,,,
8.75,84.05000000000001,,,
8.75,84.15,,,
8.75,84.25,,,
8.75,84.35000000000001,,,
8.75,84.45,,,
8.75,84.55000000000001,,,
8.75,84.65,,,
8.75,84.75,,,
8.75,84.85000000000001,,,
8.75,84.95,,,
8.75,85.05000000000001,,,
8.75,85.15,,,
8.75,85.25,,,
8.75,85.35000000000001,,,
8.75,85.45,,,
8.75,85.55000000000001,,,
8.75,85.65,,,
8.75,85.75,,,
8.75,85.85000000000001,,,
8.75,85.95,,,
8.75,86.05000000000001,,,
8.75,86.15,,,
8.75,86.25,,,
8.75,86.35000000000001,,,
8.75,86.45,,,
8.75,86.55000000000001,,,
8.75,86.65,,,
8.75,86.75,,,
8.75,86.85000000000001,,,
8.75,86.95,,,
8.75,87.05000000000001,,,
8.75,87.15,,,
8.75,87.25,,,
8.75,87.35000000000001,,,
8.75,87.45,,,
8.75,87.55000000000001,,,
8.75,87.65,,,
8.75,87.75,,,
8.75,87.85000000000001,,,
8.75,87.95,,,
8.75,88.05000000000001,,,
8.75,88.15,,,
8.75,88.25,,,
8.75,88.35000000000001,,,
8.75,88.45,,,
8.75,88.55000000000001,,,
8.75,88.65,,,
8.75,88.75,,,
8.75,88.85000000000001,,,
8.75,88.95,,,
8.75,89.05000000000001,,,
8.75,89.15,,,
8.75,89.25,,,
8.75,89.35000000000001,,,
8.75,89.45,,,
8.75,89.55000000000001,,,
8.75,89.65,,,
8.75,89.75,,,
8.75,89.85000000000001,,,
8.75,89.95,,,
8.75,90.05000000000001,,,
8.75,90.15,,,
8.75,90.25,,,
8.75,90.35000000000001,,,
8.75,90.45,,,
8.75,90.55000000000001,,,
8.75,90.65,,,
8.75,90.75,,,
8.75,90.85000000000001,,,
8.75,90.95,,,
8.75,91.05000000000001,,,
8.75,91.15,,,
8.75,91.25,,,
8.75,91.35000000000001,,,
8.75,91.45,,,
8.75,91.55000000000001,,,
8.75,91.65,,,
8.75,91.75,,,
8.75,91.85000000000001,,,
8.75,91.95,,,
8.75,92.05000000000001,,,
8.75,92.15,,,
8.75,92.25,,,
8.75,92.35000000000001,,,
8.75,92.45,,,
8.75,92.55000000000001,,,
8.75,92.65,,,
8.75,92.75,,,
8.75,92.85000000000001,,,
8.75,92.95,,,
8.75,93.05000000000001,,,
8.75,93.15,,,
8.75,93.25,,,
8.75,93.35000000000001,,,
8.75,93.45,,,
8.75,93.55000000000001,,,
8.75,93.65,,,
8.75,93.75,,,
8.75,93.85000000000001,,,
8.75,93.95,,,
8.75,94.05000000000001,,,
8.75,94.15,,,
8.75,94.25,,,
8.75,94.35000000000001,,,
8.75,94.45,,,
8.75,94.55000000000001,,,
8.75,94.65,,,
8.75,94.75,,,
8.75,94.85000000000001,,,
8.75,94.95,,,
8.75,95.05000000000001,,,
8.75,95.15,,,
8.75,95.25,,,
8.75,95.35000000000001,,,
8.75,95.45,,,
8.75,95.55000000000001,,,
8.75,95.65,,,
8.75,95.75,,,
8.75,95.85000000000001,,,
8.75,95.95,,,
8.75,96.05000000000001,,,
8.75,96.15,,,
8.75,96.25,,,
8.75,96.35000000000001,,,
8.75,96.45,,,
8.75,96.55000000000001,,,
8.75,96.65,,,
8.75,96.75,,,
8.75,96.85000000000001,,,
8.75,96.95,,,
8.75,97.05000000000001,,,
8.850000000000001,68.75,1.942885989545812e+18,1.942885989545812e+18,1.942885989545812e+18
8.850000000000001,68.85,5.98853792360361e+17,5.98853792360361e+17,5.98853792360361e+17
8.850000000000001,68.95,-1.969524791745466e+17,-1.969524791745466e+17,-1.969524791745466e+17
8.850000000000001,69.05000000000001,1.2086902345401577e+18,1.2086902345401577e+18,1.2086902345401577e+18
8.850000000000001,69.15,1.7383021834448394e+18,1.7383021834448394e+18,1.7383021834448394e+18
8.850000000000001,69.25,-4.7254719254198125e+17,-4.7254719254198125e+17,-4.7254719254198125e+17
8.850000000000001,69.35,1.076120962857287e+17,1.076120962857287e+17,1.076120962857287e+17
8.850000000000001,69.45,1.6128134025684652e+18,1.6128134025684652e+18,1.6128134025684652e+18
8.850000000000001,69.55000000000001,8.194276143243602e+17,8.194276143243602e+17,8.194276143243602e+17
8.850000000000001,69.65,9.286301510674011e+17,9.286301510674011e+17,9.286301510674011e+17
8.850000000000001,69.75,3.5646800828446003e+18,3.5646800828446003e+18,3.5646800828446003e+18
8.850000000000001,69.85,1.9754076237782607e+18,1.9754076237782607e+18,1.9754076237782607e+18
8.850000000000001,69.95,1.9899431580386693e+18,1.9899431580386693e+18,1.9899431580386693e+18
